sistema,uf,competencia,cnes,procedimento,qtd,valor
SIH,AC,202507,2001586,0406020221,1.0,578.69
SIH,AC,202507,5336171,0406010684,2.0,1526.56
SIH,AC,202507,2001586,0406020574,4.0,2833.56
SIH,AC,202507,2002078,0406010137,1.0,29802.49
SIH,AC,202507,2002078,0406010650,3.0,27076.69
SIH,AC,202507,2002078,0406011206,1.0,23885.01
SIH,AC,202507,2002078,0406030022,22.0,138286.92
SIH,AC,202507,2002078,0406010692,1.0,19097.57
SIH,AC,202507,2002078,0406010510,1.0,1442.49
SIH,AC,202507,2002078,0406010757,1.0,6842.83
SIH,AC,202507,2002078,0406011125,1.0,6141.86
SIH,AC,202507,2002078,0406011036,1.0,2049.87
SIH,AC,202507,2002078,0406011133,1.0,5240.62
SIH,AC,202507,2002078,0406010820,2.0,44060.41
SIH,AC,202507,2002078,0406010811,1.0,23664.35
SIH,AC,202507,2001586,0406020124,1.0,11956.44
SIH,AC,202507,2002078,0406030014,1.0,2609.03
SIH,AC,202507,2002078,0406010773,1.0,483.69
SIH,AC,202508,2001586,0406020566,21.0,17851.08
SIH,AC,202508,2002078,0406010943,7.0,148459.87
SIH,AC,202508,2002078,0406030022,31.0,192106.28
SIH,AC,202508,2002078,0406030030,21.0,96508.39
SIH,AC,202508,2001586,0406020078,2.0,857.28
SIH,AC,202508,2002078,0406010692,4.0,78301.09
SIH,AC,202508,2002078,0406011206,2.0,50898.09
SIH,AC,202508,2002078,0406010676,1.0,6615.84
SIH,AC,202508,2001586,0406040206,1.0,1073.36
SIH,AC,202508,2001586,0406020574,2.0,1432.78
SIH,AC,202508,5336171,0406010684,1.0,643.87
SIH,AC,202509,2001586,0406020574,4.0,2784.76
SIH,AC,202509,2001586,0406020566,22.0,18384.56
SIH,AC,202509,2001586,0406040320,1.0,1081.36
SIH,AC,202509,5336171,0406020523,1.0,742.41
SIH,AC,202509,2001586,0406020078,5.0,2151.2
SIH,AC,202509,2002078,0406010846,1.0,22437.35
SIH,AC,202509,2002078,0406030030,14.0,75103.22
SIH,AC,202509,2002078,0406010650,6.0,56747.76
SIH,AC,202509,2002078,0406010943,7.0,143915.71
SIH,AC,202509,2002078,0406040052,1.0,2212.56
SIH,AC,202509,2002078,0406010676,4.0,28206.38
SIH,AC,202509,2002078,0406030022,17.0,127277.33
SIH,AC,202509,2001578,0406020124,1.0,1882.91
SIH,AC,202509,2002078,0406011206,1.0,24805.29
SIH,AC,202509,2002078,0406010803,1.0,20231.51
SIH,AC,202509,2002078,0406010838,1.0,18287.35
SIH,AC,202509,2002078,0406010609,1.0,57947.86
SIH,AC,202509,5336171,0406020159,1.0,88.14
SIH,AC,202509,2001578,0406020515,1.0,876.14
SIH,AC,202509,2002078,0406010692,1.0,21283.78
SIH,AC,202509,2002078,0406010820,1.0,22430.84
SIH,AC,202510,2002078,0406010820,2.0,47895.35
SIH,AC,202510,2002078,0406011206,2.0,56318.45
SIH,AC,202510,2002078,0406010692,4.0,87730.41
SIH,AC,202510,2002078,0406030030,20.0,108798.54
SIH,AC,202510,2001586,0406020078,3.0,2519.09
SIH,AC,202510,2002078,0406010650,4.0,36011.96
SIH,AC,202510,2002078,0406030022,22.0,158935.42
SIH,AC,202510,2001586,0406020566,16.0,13416.48
SIH,AC,202510,2002078,0406030014,1.0,4736.33
SIH,AC,202510,2002078,0406010943,7.0,149592.4
SIH,AC,202510,2002078,0406010676,7.0,50696.59
SIH,AC,202510,2001586,0406040206,1.0,1073.36
SIH,AC,202510,2002078,0406010811,1.0,20398.88
SIH,AC,202510,2001586,0406040320,3.0,3777.22
SIH,AC,202510,2002078,0406010536,2.0,24457.57
SIH,AC,202510,2002078,0406010927,1.0,20433.35
SIH,AC,202510,2001586,0406020230,1.0,514.94
SIH,AC,202510,2001578,0406020493,1.0,13147.32
SIH,AC,202510,2002078,0406010838,1.0,19008.53
SIH,AC,202510,2001578,0406020124,1.0,9622.54
SIH,AC,202511,2002078,0406030030,15.0,76470.22
SIH,AC,202511,2002078,0406030022,25.0,180446.3
SIH,AC,202511,2002078,0406010927,9.0,194063.42
SIH,AC,202511,2002078,0406010650,4.0,35919.78
