sistema,uf,competencia,cnes,procedimento,qtd,valor
SIA,MG,202501,2695626,0206030029,3.0,260.25
SIA,MG,202501,2127601,0206020031,0.0,0.0
SIA,MG,202501,2127601,0206010044,0.0,0.0
SIA,MG,202501,4034236,0206010052,24.0,2082.0
SIA,MG,202501,0480738,0211020036,5361.0,27609.15
SIA,MG,202501,2152045,0206030037,45.0,6238.35
SIA,MG,202501,2152045,0206030010,50.0,6931.5
SIA,MG,202501,2153025,0206010028,3.0,303.3
SIA,MG,202501,2193310,0206010052,4.0,347.0
SIA,MG,202501,2153114,0206010079,12.0,1169.28
SIA,MG,202501,2152045,0206020031,56.0,7638.96
SIA,MG,202501,0027014,0208010025,13.0,5310.76
SIA,MG,202501,4034236,0211020010,232.0,169369.28
SIA,MG,202501,2127601,0206030037,0.0,0.0
SIA,MG,202501,0027014,0206020023,4.0,347.0
SIA,MG,202501,0026840,0206010028,11.0,1112.1
SIA,MG,202501,2098938,0206030029,1.0,86.75
SIA,MG,202501,2098938,0206010010,1.0,86.76
SIA,MG,202501,2098938,0206010052,17.0,1474.75
SIA,MG,202501,0027014,0208010033,11.0,4213.77
SIA,MG,202501,2695626,0206020015,1.0,86.75
SIA,MG,202501,2109867,0206010044,33.0,6600.0
SIA,MG,202501,0027049,0211020010,6.0,4380.24
SIA,MG,202501,0026808,0211020036,2120.0,10918.0
SIA,MG,202501,2759292,0206030010,5.0,693.15
SIA,MG,202501,2118661,0206020023,3.0,260.25
SIA,MG,202501,7581645,0208010033,18.0,6895.26
SIA,MG,202501,7728786,0206010044,13.0,1127.75
SIA,MG,202501,2193310,0206010044,14.0,1214.5
SIA,MG,202501,2118661,0206030029,6.0,520.5
SIA,MG,202501,3462994,0206010095,17.0,35822.74
SIA,MG,202501,3065936,0206010036,6.0,520.56
SIA,MG,202501,2210924,0206030010,9.0,1247.67
SIA,MG,202501,0027014,0206010036,11.0,954.36
SIA,MG,202501,2195585,0206020023,4.0,347.0
SIA,MG,202501,2195585,0206030029,1.0,86.75
SIA,MG,202501,9650105,0211020010,53.0,38692.12
SIA,MG,202501,2195585,0206010044,4.0,347.0
SIA,MG,202501,2195585,0206030037,15.0,2079.45
SIA,MG,202501,2109867,0206010052,6.0,520.5
SIA,MG,202501,2695626,0206010028,7.0,707.7
SIA,MG,202501,2695634,0211020010,2.0,1460.08
SIA,MG,202501,2195585,0206010052,3.0,260.25
SIA,MG,202501,2200422,0211020010,33.0,24091.32
SIA,MG,202501,2200457,0206010095,12.0,25286.64
SIA,MG,202501,0027391,0206010095,110.0,231794.2
SIA,MG,202501,2127601,0206010028,0.0,0.0
SIA,MG,202501,2200457,0206030029,8.0,694.0
SIA,MG,202501,2210924,0206010010,1.0,86.76
SIA,MG,202501,2210924,0206010044,5.0,433.75
SIA,MG,202501,3032191,0211020036,4.0,20.6
SIA,MG,202501,7728786,0206010028,3.0,303.3
SIA,MG,202501,2219646,0211020010,21.0,15330.84
SIA,MG,202501,6442560,0206020031,6.0,818.46
SIA,MG,202501,2210924,0206020031,13.0,1773.33
SIA,MG,202501,0026808,0211020010,24.0,17520.96
SIA,MG,202501,2726726,0206020023,1.0,86.75
SIA,MG,202501,9141839,0206010036,1.0,86.76
SIA,MG,202501,7728786,0206010052,5.0,433.75
SIA,MG,202501,4034236,0206020015,3.0,260.25
SIA,MG,202501,6875343,0211020036,692.0,3563.8
SIA,MG,202501,7525427,0211020036,648.0,3337.2
SIA,MG,202501,0027863,0206030010,98.0,13585.74
SIA,MG,202501,0027863,0206010028,49.0,4953.9
SIA,MG,202501,6210902,0211020036,714.0,3677.1
SIA,MG,202501,0027863,0206030037,101.0,14001.63
SIA,MG,202501,2200422,0208010033,182.0,69718.74
SIA,MG,202501,2200422,0208010025,160.0,65363.2
SIA,MG,202501,0027863,0206010079,345.0,33616.8
SIA,MG,202501,3464334,0205010016,0.0,0.0
SIA,MG,202501,2184834,0206030010,95.0,13169.85
SIA,MG,202501,2184834,0206020031,108.0,14732.28
SIA,MG,202501,7691904,0211020036,324.0,1668.6
SIA,MG,202501,0027863,0206010010,85.0,7374.6
SIA,MG,202501,0027863,0206010044,46.0,3990.5
SIA,MG,202501,2200422,0211020060,47.0,1410.0
SIA,MG,202501,0027863,0211020036,147.0,757.05
SIA,MG,202501,2184834,0206030037,69.0,9565.47
SIA,MG,202501,3464334,0206010028,0.0,0.0
SIA,MG,202501,2184834,0206010079,8.0,779.52
SIA,MG,202501,2200422,0206030010,30.0,4158.9
SIA,MG,202501,2195585,0206010028,2.0,202.2
SIA,MG,202501,0026859,0211020010,7.0,5110.28
SIA,MG,202501,2200422,0211020036,18.0,92.7
SIA,MG,202501,9889167,0208010033,9.0,3447.63
SIA,MG,202501,3464334,0211020060,0.0,0.0
SIA,MG,202501,2200422,0206020031,25.0,3410.25
SIA,MG,202501,0027863,0206010036,28.0,2429.28
SIA,MG,202501,3464334,0206010079,0.0,0.0
SIA,MG,202501,3464334,0206010010,0.0,0.0
SIA,MG,202501,2184834,0206010052,4.0,347.0
SIA,MG,202501,0027863,0206020031,56.0,7638.96
SIA,MG,202501,2210924,0206010028,4.0,404.4
SIA,MG,202501,6274773,0206030010,4.0,554.52
SIA,MG,202501,6274773,0206010028,1.0,101.1
SIA,MG,202501,0957100,0211020036,19.0,97.85
SIA,MG,202501,6442560,0206010052,1.0,86.75
SIA,MG,202501,0026840,0205010016,1.0,165.0
SIA,MG,202501,2210924,0206010036,2.0,173.52
SIA,MG,202501,0027278,0206020031,5.0,682.05
SIA,MG,202501,2200422,0206030037,31.0,4297.53
SIA,MG,202501,2200457,0206020023,8.0,694.0
SIA,MG,202501,6571573,0211020036,100.0,515.0
SIA,MG,202501,0027049,0206020031,276.0,37649.16
SIA,MG,202501,0027049,0206030010,280.0,38816.4
SIA,MG,202501,0027049,0206030037,262.0,36321.06
SIA,MG,202501,0027049,0206010028,15.0,1516.5
SIA,MG,202501,0027049,0206010079,186.0,18123.84
SIA,MG,202501,2695111,0211020036,426.0,2193.9
SIA,MG,202501,2098938,0206020015,2.0,173.5
SIA,MG,202501,0633186,0206030037,22.0,3049.86
SIA,MG,202501,0633186,0206020031,44.0,6002.04
SIA,MG,202501,2164817,0211020036,246.0,1266.9
SIA,MG,202501,2200422,0206010079,4.0,389.76
SIA,MG,202501,2153114,0211020010,21.0,15330.84
SIA,MG,202501,0027049,0208010025,75.0,30639.0
SIA,MG,202501,2153084,0211020010,21.0,15330.84
SIA,MG,202501,7417659,0211020036,527.0,2714.05
SIA,MG,202501,9889167,0208010025,9.0,3676.68
SIA,MG,202501,0026808,0211020060,104.0,3120.0
SIA,MG,202501,2200422,0206010044,10.0,867.5
SIA,MG,202501,0026808,0206020031,56.0,7638.96
SIA,MG,202501,2210924,0206030037,10.0,1386.3
SIA,MG,202501,2219638,0211020010,33.0,24091.32
SIA,MG,202501,2149990,0206020031,388.0,52927.08
SIA,MG,202501,2149990,0206010079,453.0,44140.32
SIA,MG,202501,2149990,0206010036,10.0,867.6
SIA,MG,202501,2149990,0206010010,63.0,5465.88
SIA,MG,202501,2149990,0206030037,390.0,54065.7
SIA,MG,202501,2149990,0206010052,38.0,3296.5
SIA,MG,202501,2149990,0206030010,420.0,58224.6
SIA,MG,202501,7856733,0211020036,193.0,993.95
SIA,MG,202501,2210924,0206010052,1.0,86.75
SIA,MG,202501,2695634,0211020036,13.0,66.95
SIA,MG,202501,0027049,0206010044,18.0,1561.5
SIA,MG,202501,0027278,0206010079,2.0,194.88
SIA,MG,202501,0026808,0208010025,8.0,3268.16
SIA,MG,202501,0026808,0206030010,49.0,6792.87
SIA,MG,202501,0026808,0206030037,48.0,6654.24
SIA,MG,202501,0633186,0206010079,43.0,4189.92
SIA,MG,202501,2184834,0211020036,23.0,118.45
SIA,MG,202501,0027049,0208010033,75.0,28730.25
SIA,MG,202501,2219654,0206010028,44.0,4448.4
SIA,MG,202501,2219654,0206010079,113.0,11010.72
SIA,MG,202501,2219654,0206030010,297.0,41173.11
SIA,MG,202501,2219654,0206030037,306.0,42420.78
SIA,MG,202501,2184834,0206010028,7.0,707.7
SIA,MG,202501,0633186,0206010028,5.0,505.5
SIA,MG,202501,0633186,0206010044,10.0,867.5
SIA,MG,202501,0633186,0206010052,1.0,86.75
SIA,MG,202501,3464334,0211020036,0.0,0.0
SIA,MG,202501,2192896,0206010010,140.0,12146.4
SIA,MG,202501,2192896,0206010079,708.0,68987.52
SIA,MG,202501,2192896,0206020031,64.0,8730.24
SIA,MG,202501,2192896,0206030037,246.0,34102.98
SIA,MG,202501,2192896,0211020036,181.0,932.15
SIA,MG,202501,2149990,0206010044,78.0,6766.5
SIA,MG,202501,2149990,0206020015,8.0,694.0
SIA,MG,202501,2192896,0206010028,194.0,19613.4
SIA,MG,202501,2192896,0206010036,60.0,5205.6
SIA,MG,202501,2192896,0206030010,245.0,33964.35
SIA,MG,202501,2153084,0206030037,18.0,2495.34
SIA,MG,202501,3464334,0206030037,0.0,0.0
SIA,MG,202501,2149990,0211020060,17.0,510.0
SIA,MG,202501,2149990,0206030029,12.0,1041.0
SIA,MG,202501,0027014,0211020010,48.0,35041.92
SIA,MG,202501,2775999,0211020010,8.0,5840.32
SIA,MG,202501,3464334,0206030010,0.0,0.0
SIA,MG,202501,0026859,0211020036,98.0,504.7
SIA,MG,202501,0026921,0206010079,708.0,68987.52
SIA,MG,202501,0026921,0206010036,61.0,5292.36
SIA,MG,202501,0026921,0206010010,185.0,16050.6
SIA,MG,202501,0026921,0206030029,26.0,2255.5
SIA,MG,202501,0026921,0206030037,113.0,15665.19
SIA,MG,202501,0026921,0206030010,109.0,15110.67
SIA,MG,202501,0026921,0206010044,94.0,8154.5
SIA,MG,202501,2149990,0206010028,34.0,3437.4
SIA,MG,202501,2200422,0206020023,1.0,86.75
SIA,MG,202501,2153084,0206010060,3.0,292.32
SIA,MG,202501,0027863,0206030029,3.0,260.25
SIA,MG,202501,2192896,0206010044,60.0,5205.0
SIA,MG,202501,0026840,0211020010,20.0,14600.8
SIA,MG,202501,2219654,0206020031,103.0,14050.23
SIA,MG,202501,2219654,0206030029,21.0,1821.75
SIA,MG,202501,2219654,0206020015,33.0,2862.75
SIA,MG,202501,0027863,0206010052,8.0,694.0
SIA,MG,202501,0027049,0206010036,6.0,520.56
SIA,MG,202501,0027049,0205010016,9.0,1485.0
SIA,MG,202501,0027049,0206010052,29.0,2515.75
SIA,MG,202501,0026948,0211020036,47.0,242.05
SIA,MG,202501,2193310,0206010036,2.0,173.52
SIA,MG,202501,2192896,0206020015,31.0,2689.25
SIA,MG,202501,2153882,0211020010,13.0,9490.52
SIA,MG,202501,0026859,0206030037,54.0,7486.02
SIA,MG,202501,0026921,0206010028,76.0,7683.6
SIA,MG,202501,0026921,0206020031,48.0,6547.68
SIA,MG,202501,0026859,0206030010,58.0,8040.54
SIA,MG,202501,0026921,0211020036,814.0,4192.1
SIA,MG,202501,0026859,0206020031,73.0,9957.93
SIA,MG,202501,0026921,0206020023,28.0,2429.0
SIA,MG,202501,0026921,0206020015,19.0,1648.25
SIA,MG,202501,3464334,0206020031,0.0,0.0
SIA,MG,202501,0026808,0206010044,25.0,2168.75
SIA,MG,202501,0027049,0211020060,84.0,2520.0
SIA,MG,202501,0026808,0206010052,13.0,1127.75
SIA,MG,202501,0026808,0206010010,5.0,433.8
SIA,MG,202501,2210924,0206030029,9.0,780.75
SIA,MG,202501,0026859,0211020060,4.0,120.0
SIA,MG,202501,2208172,0211020010,26.0,18981.04
SIA,MG,202501,2192896,0206020023,33.0,2862.75
SIA,MG,202501,2219654,0206010010,20.0,1735.2
SIA,MG,202501,2192896,0206010052,10.0,867.5
SIA,MG,202501,2192896,0206030029,23.0,1995.25
SIA,MG,202501,4034236,0206010060,4.0,389.76
SIA,MG,202501,2153882,0206020031,3.0,409.23
SIA,MG,202501,0026808,0206010079,58.0,5651.52
SIA,MG,202501,2153084,0206010044,2.0,173.5
SIA,MG,202501,2153084,0206020031,13.0,1773.33
SIA,MG,202501,2153084,0206030010,19.0,2633.97
SIA,MG,202501,2219654,0206010052,8.0,694.0
SIA,MG,202501,2149990,0211020036,272.0,1400.8
SIA,MG,202501,0027863,0206020023,2.0,173.5
SIA,MG,202501,0027278,0206010044,1.0,86.75
SIA,MG,202501,2098938,0206010036,2.0,173.52
SIA,MG,202501,6601804,0211020010,48.0,35041.92
SIA,MG,202501,2098938,0206010060,1.0,97.44
SIA,MG,202501,7976550,0206010095,20.0,42144.4
SIA,MG,202501,0027863,0206020015,5.0,433.75
SIA,MG,202501,3464334,0206020015,0.0,0.0
SIA,MG,202501,0633186,0206030010,21.0,2911.23
SIA,MG,202501,2153025,0206010052,3.0,260.25
SIA,MG,202501,2153882,0211020036,50.0,257.5
SIA,MG,202501,2153882,0211020060,30.0,900.0
SIA,MG,202501,2219654,0206020023,14.0,1214.5
SIA,MG,202501,9141839,0206010052,5.0,433.75
SIA,MG,202501,2165058,0206030029,2.0,173.5
SIA,MG,202501,3464334,0206010044,0.0,0.0
SIA,MG,202501,0023272,0211020036,583.0,3002.45
SIA,MG,202501,2149990,0211020010,11.0,8030.44
SIA,MG,202501,5617286,0211020036,161.0,829.15
SIA,MG,202501,3698548,0206010010,38.0,3296.88
SIA,MG,202501,3698548,0206010079,260.0,25334.4
SIA,MG,202501,3698548,0206030010,104.0,14417.52
SIA,MG,202501,3698548,0211020036,138.0,710.7
SIA,MG,202501,2184834,0206020015,1.0,86.75
SIA,MG,202501,0027014,0205010016,1.0,165.0
SIA,MG,202501,2126494,0206030037,237.0,32855.31
SIA,MG,202501,6700675,0211020036,479.0,2466.85
SIA,MG,202501,2126494,0206010079,381.0,37124.64
SIA,MG,202501,2138875,0206010079,48.0,4677.12
SIA,MG,202501,0027014,0206030029,1.0,86.75
SIA,MG,202501,2200422,0206030029,1.0,86.75
SIA,MG,202501,2126494,0206030029,61.0,5291.75
SIA,MG,202501,3004791,0206020023,40.0,3470.0
SIA,MG,202501,2138875,0206030010,18.0,2495.34
SIA,MG,202501,2126494,0206030010,198.0,27448.74
SIA,MG,202501,0265373,0208010033,28.0,10725.96
SIA,MG,202501,2118904,0208010033,16.0,6129.12
SIA,MG,202501,2184834,0206010036,4.0,347.04
SIA,MG,202501,0265373,0208010025,28.0,11438.56
SIA,MG,202501,2118904,0208010025,16.0,6536.32
SIA,MG,202501,3004791,0206010028,32.0,3235.2
SIA,MG,202501,2126494,0206010044,38.0,3296.5
SIA,MG,202501,2126494,0206010028,45.0,4549.5
SIA,MG,202501,2126494,0206020015,31.0,2689.25
SIA,MG,202501,2126494,0206020031,137.0,18688.17
SIA,MG,202501,3004791,0206010010,13.0,1127.88
SIA,MG,202501,6274773,0206030037,2.0,277.26
SIA,MG,202501,2126494,0206010010,106.0,9196.56
SIA,MG,202501,2126494,0206010036,30.0,2602.8
SIA,MG,202501,3494179,0211020036,299.0,1539.85
SIA,MG,202501,2219654,0206010044,12.0,1041.0
SIA,MG,202501,6274773,0206010079,5.0,487.2
SIA,MG,202501,2152940,0211020036,545.0,2806.75
SIA,MG,202501,3004791,0206030029,37.0,3209.75
SIA,MG,202501,3065936,0206020015,1.0,86.75
SIA,MG,202501,3004791,0206030037,9.0,1247.67
SIA,MG,202501,3004791,0206030010,3.0,415.89
SIA,MG,202501,3464334,0206030029,0.0,0.0
SIA,MG,202501,0027049,0206030029,2.0,173.5
SIA,MG,202501,0633186,0206010060,1.0,97.44
SIA,MG,202501,3004791,0206010052,2.0,173.5
SIA,MG,202501,5338905,0206030037,8.0,1109.04
SIA,MG,202501,3004791,0206010079,50.0,4872.0
SIA,MG,202501,0027049,0206020015,2.0,173.5
SIA,MG,202501,2181770,0211020036,1.0,5.15
SIA,MG,202501,2126494,0206020023,14.0,1214.5
SIA,MG,202501,0027049,0206010010,4.0,347.04
SIA,MG,202501,2153084,0211020060,10.0,300.0
SIA,MG,202501,2153084,0206030029,5.0,433.75
SIA,MG,202501,3698548,0206030037,30.0,4158.9
SIA,MG,202501,3698548,0206020031,52.0,7093.32
SIA,MG,202501,0027049,0211020036,143.0,736.45
SIA,MG,202501,2219654,0211020036,436.0,2245.4
SIA,MG,202501,2153106,0206020015,2.0,173.5
SIA,MG,202501,0026859,0206010079,8.0,779.52
SIA,MG,202501,0026859,0206010052,5.0,433.75
SIA,MG,202501,3004791,0206020031,5.0,682.05
SIA,MG,202501,3698548,0206010028,17.0,1718.7
SIA,MG,202501,2219654,0206010036,8.0,694.08
SIA,MG,202501,2153084,0206010079,10.0,974.4
SIA,MG,202501,5338905,0206010079,10.0,974.4
SIA,MG,202501,3698548,0206010044,25.0,2168.75
SIA,MG,202501,0026921,0206010052,10.0,867.5
SIA,MG,202501,7104804,0211020036,378.0,1946.7
SIA,MG,202501,3698548,0206020015,3.0,260.25
SIA,MG,202501,3698548,0206010036,14.0,1214.64
SIA,MG,202501,2126117,0211020036,30.0,154.5
SIA,MG,202501,2206528,0206020031,138.0,27600.0
SIA,MG,202501,2206528,0211020036,371.0,1910.65
SIA,MG,202501,2205440,0206020031,515.0,70251.15
SIA,MG,202501,2222043,0211020036,224.0,1153.6
SIA,MG,202501,0026859,0206010044,2.0,173.5
SIA,MG,202501,0026859,0206010036,1.0,86.76
SIA,MG,202501,2138875,0206030037,17.0,2356.71
SIA,MG,202501,2126494,0211020036,677.0,3486.55
SIA,MG,202501,2775999,0206020031,294.0,40104.54
